contestId,index,name,rating,tags,solvedCount,statement
2211,H,Median Deletion,3500,[],85,"You are given a permutation $$$p$$$ of size $$$n$$$. You may perform the following operation any number of times:
Choose a subarray of size $$$3$$$. Then, delete the second smallest element within it.
For example, for the permutation $$$[2,4,5,3,1]$$$, you may choose the subarray $$$[\mathbf{2},\mathbf{4},\mathbf{5},3,1]$$$. Since $$$4$$$ is the second smallest element out of $$$[2,4,5]$$$, you can delete $$$4$$$ to obtain the array $$$[2,5,3,1]$$$.
For each $$$i$$$ from $$$1$$$ to $$$n$$$, find the minimum length of an obtainable array that contains the number $$$p_i$$$. Note that this problem is to be solved independently for each $$$i$$$."
2211,G,Rational Bubble Sort,2900,"['constructive algorithms', 'geometry', 'greedy']",264,"You are given a sequence $$$a_1,a_2,\ldots,a_n$$$ consisting of
rational
values. Initially, each $$$a_i$$$ is an integer from $$$0$$$ to $$$10^6$$$ inclusive.
You can perform the following operation any number of times (possibly zero):
Select an index $$$i$$$ such that $$$1 \le i  \lt  n$$$, and let $$$z=\frac{{1}}{{2}}(a_{i}+a_{i+1})$$$.
Then, set $$$a_i$$$ and $$$a_{i+1}$$$ both to the value of $$$z$$$.
For example, let $$$a=[0,15,0]$$$. If you perform the operation on $$$i=2$$$, $$$a$$$ becomes $$$[0,\color{red}{7.5},\color{red}{7.5}]$$$.
Please determine if it is possible to make $$$a$$$ sorted in
non-decreasing
order."
2211,F,Learning Binary Search,2400,"['combinatorics', 'divide and conquer', 'dp', 'math']",879,"You step into your first data structures class, where you are learning about binary search. You heard the professor yapping about why binary search works in $$$O(\log{n})$$$. But you want to see if you can find a better bound.
Given a
sorted
array $$$a$$$ of size $$$n$$$ and an integer $$$k$$$, define $$$f(a, k, l, r)$$$ as the result of the following code:
function f(a, k, l, r):
if a does not contain k:
return 0
mid = floor((l+r) / 2)
if a[mid]==k:
return 1
else if a[mid]<k:
return 1+f(a, k, mid+1, r)
else:
return 1+f(a, k, l, mid-1)
You are given two integers $$$n$$$ and $$$m$$$. Define an array $$$a$$$ good if:
$$$|a|=n$$$ (there are $$$n$$$ elements in $$$a$$$).
$$$1 \leq a_1 \leq a_2 \leq \ldots \leq a_n \leq m$$$ (the array is nondecreasing, bounded by $$$1$$$ below and bounded by $$$m$$$ above).
You are interested in finding the sum of $$$f(a,1,1,n)+f(a,2,1,n)+\ldots+f(a,m,1,n)$$$ over all good arrays $$$a$$$. Since this answer may be huge, output the answer modulo $$$676\,767\,677$$$. Note that $$$676\,767\,677$$$ is a prime number."
2211,E,Minimum Path Cover,2500,"['brute force', 'dp', 'greedy', 'interactive', 'math', 'number theory', 'trees']",831,"Despite what the problem name suggests, we hope that this problem is not NP-hard.
This is an interactive problem.
Given a rooted tree$$$^{\text{∗}}$$$ $$$T$$$ of size $$$m$$$, where each node $$$i$$$ has an associated value $$$a_i$$$, define a
vertical path
as a sequence of nodes $$$[s_1,s_2,\ldots,s_p]$$$ such that $$$s_{i+1}$$$ is a child of $$$s_i$$$ for all $$$1 \leq i  \lt  p$$$. A vertical path is
good
if $$$\operatorname{gcd}(a_{s_1},a_{s_2},\ldots,a_{s_p}) \neq 1$$$$$$^{\text{†}}$$$. Define $$$f(T)$$$ as the minimum number of good vertical paths such that every node is in
exactly
one good path.
There is a strange rooted tree of $$$n$$$ nodes, where node $$$1$$$ is the root. The tree satisfies the property that each node only has children with labels greater than itself. Denote $$$S(u)$$$ as the subtree of node $$$u$$$. That is, $$$S(u)$$$ contains all nodes $$$v$$$ such that the shortest path from node $$$1$$$ to node $$$v$$$ contains node $$$u$$$, and all edges where both endpoints are between two such nodes.
You are interested in finding $$$f(S(n)), f(S(n-1)), \ldots, f(S(1))$$$. However, there is a magical oracle that is hiding information about the tree from you! Specifically, the oracle only tells you information about vertex $$$x$$$ after reading your result of $$$f(S(x+1))$$$. In other words, you must solve this problem online, starting from node $$$n$$$ and ending at node $$$1$$$.
$$$^{\text{∗}}$$$A tree is a connected graph without cycles.  A rooted tree is a tree where one vertex is special and called the root.  The parent of vertex $$$v$$$ is the first vertex on the simple path from $$$v$$$ to the root. The root has no parent.  A child of vertex $$$v$$$ is any vertex $$$u$$$ for which $$$v$$$ is the parent.
$$$^{\text{†}}$$$Here, $$$\gcd(x, y)$$$ denotes the
greatest common divisor (GCD)
of integers $$$x$$$ and $$$y$$$."
2211,D,AND-array,1900,"['bitmasks', 'combinatorics', 'math']",2801,"For a sequence $$$a$$$ of length $$$n$$$, we define its
AND-array
$$$f(a)$$$ as follows:
$$$$$$f(a)_k = \sum\limits_{1 \le i_1  \lt  i_2  \lt  \ldots  \lt  i_k \le n} a_{i_1} \& a_{i_2} \& \ldots \& a_{i_k}$$$$$$
for all $$$1\le k\le n$$$, where $$$\&$$$ denotes the
bitwise AND operation
.
In other words, $$$f(a)_k$$$ is a sum of bitwise AND over all subsequences$$$^{\text{∗}}$$$ of $$$a$$$ with length $$$k$$$.
The sequence $$$a$$$ is unknown to you. However, you are provided with a sequence $$$b$$$ of length $$$n$$$ such that $$$b_i \equiv f(a)_i \pmod{10^9 + 7}$$$ for all $$$1 \le i \le n$$$. Your task is to reconstruct the sequence $$$a$$$ based on the given sequence $$$b$$$.
$$$^{\text{∗}}$$$A sequence $$$c$$$ is a subsequence of a sequence $$$d$$$ if $$$c$$$ can be obtained from $$$d$$$ by the deletion of several (possibly, zero or all) element from arbitrary positions. Two subsequences are considered different if the sets of
positions
of the deleted elements are different."
2211,C2,Equal Multisets (Hard Version),1800,"['constructive algorithms', 'dsu', 'greedy']",3570,"This is the hard version of the problem. The difference between the versions is that in this version, the array $$$a$$$ is arbitrary. You can hack only if you solved all versions of this problem.
Given an array $$$a$$$ of size $$$n$$$, and a parameter $$$k$$$, an array $$$b$$$ is called
cool
if the following conditions hold:
For each $$$i$$$ from $$$k$$$ to $$$n$$$, the array $$$[a_{i-k+1},a_{i-k+2},\ldots,a_i]$$$ is a rearrangement of $$$[b_{i-k+1},b_{i-k+2},\ldots,b_i]$$$.
You are given two arrays $$$a$$$ and $$$b$$$ of size $$$n$$$, and an integer $$$k$$$. The array $$$a$$$ only contains integers from $$$1$$$ to $$$n$$$. The array $$$b$$$ only contains integers from $$$1$$$ to $$$n$$$, and $$$-1$$$.
Determine if it is possible to replace all $$$-1$$$ in $$$b$$$ with an integer from $$$1$$$ to $$$n$$$, such that $$$b$$$ is
cool
with respect to $$$k$$$."
2211,C1,Equal Multisets (Easy Version),1300,"['binary search', 'brute force', 'greedy', 'two pointers']",8825,"This is the easy version of the problem. The difference between the versions is that in this version, the array $$$a$$$ is guaranteed to be a permutation. You can hack only if you solved all versions of this problem.
Given an array $$$a$$$ of size $$$n$$$, and a parameter $$$k$$$, an array $$$b$$$ is called
cool
if the following conditions hold:
For each $$$i$$$ from $$$k$$$ to $$$n$$$, the array $$$[a_{i-k+1},a_{i-k+2},\ldots,a_i]$$$ is a rearrangement of $$$[b_{i-k+1},b_{i-k+2},\ldots,b_i]$$$.
You are given two arrays $$$a$$$ and $$$b$$$ of size $$$n$$$, and an integer $$$k$$$. The array $$$a$$$
is guaranteed to be a permutation
$$$^{\text{∗}}$$$. The array $$$b$$$ only contains integers from $$$1$$$ to $$$n$$$, and $$$-1$$$.
Determine if it is possible to replace all $$$-1$$$ in $$$b$$$ with an integer from $$$1$$$ to $$$n$$$, such that $$$b$$$ is
cool
with respect to $$$k$$$.
$$$^{\text{∗}}$$$A permutation of length $$$n$$$ is an array consisting of $$$n$$$ distinct integers from $$$1$$$ to $$$n$$$ in arbitrary order. For example, $$$[2,3,1,5,4]$$$ is a permutation, but $$$[1,2,2]$$$ is not a permutation ($$$2$$$ appears twice in the array), and $$$[1,3,4]$$$ is also not a permutation ($$$n=3$$$ but there is $$$4$$$ in the array)."
2211,B,Mickey Mouse Constructive,1100,"['constructive algorithms', 'dp', 'greedy', 'math']",11357,"Given an array $$$a$$$, let $$$f(a)$$$ be the number of ways to partition $$$a$$$ into one or more subarrays$$$^{\text{∗}}$$$ such that:
Each element appears in exactly one subarray.
All subarrays have the same sum.
For example, if $$$a=[1,1]$$$, then $$$f(a)=2$$$, because there are two such ways to partition $$$[1,1]$$$:
$$$[1,1]$$$, where the only subarray has sum $$$2$$$.
$$$[1]+[1]$$$, where both subarrays have sum $$$1$$$.
You are given two integers $$$x$$$ and $$$y$$$. Find the minimum value of $$$f(a)$$$ over all arrays $$$a$$$ of length $$$x+y$$$, consisting of $$$x$$$ copies of the number $$$1$$$, and $$$y$$$ copies of the number $$$-1$$$ in some order. Since this answer may be large, output the answer modulo $$$676\,767\,677$$$. Additionally, you should construct one array that achieves this minimal value.
$$$^{\text{∗}}$$$An array $$$b$$$ is a subarray of an array $$$c$$$ if $$$b$$$ can be obtained from $$$c$$$ by the deletion of several (possibly, zero or all) elements from the beginning and several (possibly, zero or all) elements from the end."
2211,A,Antimedian Deletion,800,"['implementation', 'math']",15663,"You are given a permutation$$$^{\text{∗}}$$$ $$$p$$$ of size $$$n$$$. You may perform the following operation any number of times:
Choose a subarray$$$^{\text{†}}$$$ of size $$$3$$$. Then, delete either the smallest or largest element within it.
For example, for the permutation $$$[2,4,5,3,1]$$$, you may choose the subarray $$$[\mathbf{2},\mathbf{4},\mathbf{5},3,1]$$$. Since $$$5=\operatorname{max}(2,4,5)$$$. you can delete $$$5$$$ to obtain the array $$$[2,4,3,1]$$$. You may also choose to delete $$$2$$$ instead as $$$2=\operatorname{min}(2,4,5)$$$.
For each $$$i$$$ from $$$1$$$ to $$$n$$$, find the minimum length of an obtainable array that contains the number $$$p_i$$$. Note that this problem is to be solved independently for each $$$i$$$.
$$$^{\text{∗}}$$$A permutation of length $$$n$$$ is an array consisting of $$$n$$$ distinct integers from $$$1$$$ to $$$n$$$ in arbitrary order. For example, $$$[2,3,1,5,4]$$$ is a permutation, but $$$[1,2,2]$$$ is not a permutation ($$$2$$$ appears twice in the array), and $$$[1,3,4]$$$ is also not a permutation ($$$n=3$$$ but there is $$$4$$$ in the array).
$$$^{\text{†}}$$$An array $$$a$$$ is a subarray of an array $$$b$$$ if $$$a$$$ can be obtained from $$$b$$$ by the deletion of several (possibly, zero or all) elements from the beginning and several (possibly, zero or all) elements from the end."
2210,F,A Simple Problem,2700,"['binary search', 'data structures', 'greedy', 'math', 'trees']",203,"For an array $$$b$$$ of length $$$m$$$, define $$$f(b)$$$ as follows:
An array $$$c$$$ of length $$$m$$$ is considered
beautiful
if and only if for each $$$1 \le i \le m$$$, $$$c_i$$$ either equals $$$\max(b_1,b_2,\ldots,b_i)$$$ or $$$\min(b_1,b_2,\ldots,b_i)$$$. Then, $$$f(b)$$$ is defined as the maximum number of inversions$$$^{\text{∗}}$$$ over all beautiful arrays.
You are given a permutation$$$^{\text{†}}$$$ $$$p$$$ of length $$$n$$$. You need to answer $$$q$$$ queries, where each query contains two integers $$$l$$$ and $$$r$$$ ($$$1 \le l \le r \le n$$$). For each query, please compute $$$f([p_l,p_{l+1},\ldots,p_{r}])$$$.
$$$^{\text{∗}}$$$The number of inversions of an array $$$a$$$ of length $$$n$$$ is defined as the number of pairs of integers $$$(i,j)$$$ such that $$$1 \le i  \lt  j \le n$$$ and $$$a_i  \gt  a_j$$$.
$$$^{\text{†}}$$$A permutation of length $$$n$$$ is an array consisting of $$$n$$$ distinct integers from $$$1$$$ to $$$n$$$ in arbitrary order. For example, $$$[2,3,1,5,4]$$$ is a permutation, but $$$[1,2,2]$$$ is not a permutation ($$$2$$$ appears twice in the array), and $$$[1,3,4]$$$ is also not a permutation ($$$n=3$$$ but there is $$$4$$$ in the array)."
2210,E,Binary Strings are Simple?,2700,"['constructive algorithms', 'implementation', 'interactive', 'number theory']",306,"This is an interactive problem.
You are given an unknown binary string $$$s$$$$$$^{\text{∗}}$$$ of length $$$n$$$. The function $$$f(l, r)$$$ is defined as the number of distinct elements in the array $$$a$$$ formed by the following operation:
Let $$$S$$$ be the substring $$$s_l s_{l+1} \ldots s_r$$$. Let $$$m$$$ be the length of the substring.
We start with an empty array $$$a$$$.
For the $$$i$$$-th $$$(0 \le i  \lt  m)$$$ left cyclic rotation$$$^{\text{†}}$$$ of $$$S$$$, let's denote the number of inversions$$$^{\text{‡}}$$$ as $$$x_{i}$$$.
For every $$$i$$$ such that $$$0 \le i  \lt  m$$$, append $$$x_{i} \mbox{ mod } m$$$ to the array $$$a$$$, where $$$u \mbox{ mod } v$$$ denotes the remainder of dividing $$$u$$$ by $$$v$$$.
To determine $$$s$$$, you can ask some questions. In each question, you can choose $$$2$$$ integers $$$l$$$ and $$$r$$$ ($$$1 \le l \le r \le n$$$) and get the value of $$$f(l, r)$$$. Asking each query incurs a cost of $$$\dfrac{n}{r-l+1}$$$. Note that the cost does not necessarily have to be an integer.
You have to determine the hidden binary string while keeping the total cost of queries atmost $$$\mathbf{max(30,3\cdot n)}$$$. You are allowed to make at most $$$\mathbf{2}$$$ guesses.
$$$^{\text{∗}}$$$A binary string only contains characters $$$\texttt{0}$$$ and $$$\texttt{1}$$$.
$$$^{\text{†}}$$$Let there be a binary string $$$s \; = \; s_{1}s_{2}\cdots s_{n}$$$. The $$$k$$$-th left cyclic rotation of $$$s$$$ is defined as $$$t_{k} \; = \; s_{k+1}s_{k+2}\cdots s_{n}s_{1}s_{2}\cdots s_{k}$$$.
$$$^{\text{‡}}$$$Let there be a string $$$s \; = \; s_{1}s_{2}\cdots s_{n}$$$. The number of inversions of $$$s$$$ is defined as the number of pairs of indices $$$i,j \; (1 \le i  \lt  j \le n)$$$, such that $$$s_{i}  \gt  s_{j}$$$.
Interaction
To ask a question, output a line in the following format (without quotes)
""$$$\texttt{? l r}$$$"" ($$$1 \leq l \leq r \leq n$$$)
The jury will return an integer $$$f(l, r)$$$.
For guessing a string $$$s$$$ (length of $$$s$$$ must be $$$n$$$), output a single line in the following format (without quotes)
""$$$\texttt{! s}$$$""
The jury will return
1
if the guess is correct or
0
if the guess is incorrect.
Guessing a string does not count as a query.
After that, if your string is correct, proceed to the next test case or terminate the program if it was the last test case.
The interactor is
not
adaptive, meaning that the answer is known before the participant asks the queries and doesn't depend on the queries asked by the participant.
After printing each query do not forget to output the end of line and flush$$$^{\text{∗}}$$$ the output. Otherwise, you will get
Idleness limit exceeded
verdict.
If, at any interaction step, you read $$$-1$$$ instead of valid data, your solution must exit immediately. This means that your solution will receive
Wrong answer
because of an invalid query or any other mistake. Failing to exit can result in an arbitrary verdict because your solution will continue to read from a closed stream.
Hacks
To make a hack, use the following format.
The first line should contain a single integer $$$t$$$ ($$$1 \leq t \leq 100$$$) — the number of test cases.
The first line of each test case should contain $$$n$$$ ($$$2 \le n \le 3000$$$), the length of $$$s$$$.
The second line of each test case should contain $$$s$$$, a binary string of length $$$n$$$.
The sum of $$$n$$$ over all test cases should not exceed $$$3000$$$.
$$$^{\text{∗}}$$$To flush, use:
fflush(stdout)
or
cout.flush()
in C++;
sys.stdout.flush()
in Python;
see the documentation for other languages."
